token_id,name,symbol,timestamp,market_cap,total_volume,solana_mint,longterm_holders,pct_change
ai-rig-complex,AI Rig Complex,ARC,2025-02-13T08:49:05.608462,369717418,217972729,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,0,0.0
melania-meme,Melania Meme,MELANIA,2025-02-13T08:49:05.608462,217606232,63995434,FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,0,0.0
